,index,ML-MSE,ML-Corr,ML-R2
287,"['UMCSENT', 'USEPUINDXD']",9.360570866245736,0.04752530392003336,-7.897423042656479
288,"['UMCSENT', 'DGS3']",0.28035383715039613,0.8908572258450297,0.7335176746800762
289,"['UMCSENT', 'DEXCHUS']",15.926409614350757,-0.06648839824228397,-14.138393364500391
290,"['UMCSENT', 'DEXJPUS']",7.181626939639936,0.377513203083389,-5.826290183532643
291,"['UMCSENT', 'GDP']",4.141751492048974,-0.43441265224132913,-2.9368234789181478
292,"['UMCSENT', 'PCEND_chg12']",9.435176530567476,0.09805853446672091,-7.968337324096581
293,"['UMCSENT', 'PCEDG_chg12']",8.911313733282812,0.09561483035716593,-7.470394518005689
294,"['UMCSENT', 'UNRATE_chg12']",12.37282213865787,0.14437864101531095,-10.760632377257702
295,"['UMCSENT', 'PCE_chg12']",10.741829873838645,0.15405240205021678,-9.210339305739376
296,"['UMCSENT', 'WM2NS_chg12']",7.436634940712344,0.3244882932132981,-6.068680748939836
297,"['UMCSENT', 'GDP_chg12']",10.370165228012311,0.32919707033626355,-8.857064101569883
298,"['UMCSENT', 'USEPUINDXD_chg12']",9.344940197519392,0.03333048852511591,-7.882565757338616
299,"['UMCSENT', 'WILL5000INDFC_chg12']",10.082227432431976,-0.06373276566046003,-8.583373061369926
300,"['UMCSENT', 'DTB3_chg']",9.468932377720114,0.0390014910646051,-8.000422979616083
301,"['UMCSENT', 'UMCSENT_chg']",9.485164983848001,0.018725096952922314,-8.015852419323169
302,"['UMCSENT', 'TEDRATE_chg']",9.503032993688432,0.034967215590315216,-8.032836345277294
303,"['UMCSENT', 'BAAFF_chg']",9.465692849871287,0.03690093552562756,-7.997343739029015
304,"['UMCSENT', 'TCU_chg']",9.52269415571685,0.050005264994767526,-8.051524700782178
305,"['UMCSENT', 'AHETPI_chg']",11.698172763943978,0.07873386531553082,-10.119363700585563
306,"['UMCSENT', 'AWHNONAG_chg']",9.464501146007116,0.040963031118447665,-7.9962109989886265
307,"['UMCSENT', 'PPIACO_chg']",9.477314666097879,0.045919824425884874,-8.008390524205854
308,"['UMCSENT', 'DFF_chg']",9.434158919450464,0.027522030026474322,-7.967370062940146
309,"['UMCSENT', 'MICH_chg']",9.498038369120692,0.04192923021334382,-8.02808884767769
310,"['UMCSENT', 'VIXCLS_chg']",9.473898153438775,0.03786763954748412,-8.00514305576691
311,"['UMCSENT', 'WILL5000INDFC_chg']",9.514336705740497,0.03457040340063245,-8.043580765624805
312,"['UMCSENT', 'DGS3_chg']",9.415749975712282,0.04248141298121717,-7.949871967733401
313,"['UMCSENT', 'DEXCHUS_chg']",9.424417687010676,0.04207903012455295,-7.958110812920879
314,"['UMCSENT', 'DEXJPUS_chg']",9.619833132541142,0.028188765147433376,-8.143857378253072
315,"['UNRATE', 'TEDRATE']",10.877520519276226,0.5948184466576298,-9.339316169719199
316,"['UNRATE', 'BAAFF']",8.807540773693344,0.7612837022490383,-7.37175609786558
317,"['UNRATE', 'WM2NS']",14.633270167180678,-0.08585433527475606,-12.909236630469522
318,"['UNRATE', 'CFNAI']",12.871899180548496,0.5291522057077752,-11.235015792118748
319,"['UNRATE', 'TCU']",5.774368734889332,0.5780571866276615,-4.488661126840587
320,"['UNRATE', 'AHETPI']",2.548403774341709,0.24993926939997438,-1.4223123554978936
321,"['UNRATE', 'PCE']",2.128162430773372,0.26615999406100443,-1.022863959970552
322,"['UNRATE', 'AWHNONAG']",6.586653667690791,0.4431454071943763,-5.260755348612022
323,"['UNRATE', 'PPIACO']",2.5403311328181233,0.38825433032318274,-1.4146391368733693
324,"['UNRATE', 'DFF']",0.02678464136878013,0.9886816814730195,0.9745406248497902
325,"['UNRATE', 'MICH']",13.423348913408612,0.5902584989952447,-11.759180571182508
326,"['UNRATE', 'VIXCLS']",12.848140988297677,0.5747521087423999,-11.212433121659348
327,"['UNRATE', 'WILL5000INDFC']",23.485307261199644,-0.04974080309395736,-21.323287433587133
328,"['UNRATE', 'USEPUINDXD']",11.991190311900535,0.5912164647010676,-10.397883154189893
329,"['UNRATE', 'DGS3']",0.7077156054562733,0.8416588481644072,0.32730116297279654
330,"['UNRATE', 'DEXCHUS']",21.150006428908757,0.5483733951146135,-19.10353398759957
331,"['UNRATE', 'DEXJPUS']",10.402335315536096,0.6195541755580275,-8.887642458606903
332,"['UNRATE', 'GDP']",2.3251751271095182,0.255907952958172,-1.2101287463948602
333,"['UNRATE', 'PCEND_chg12']",11.8922782227727,0.5823390921680378,-10.303865095507513
334,"['UNRATE', 'PCEDG_chg12']",12.185587408470925,0.5908887214027424,-10.582661757030023
335,"['UNRATE', 'UNRATE_chg12']",15.000146469095844,0.4605706317956483,-13.257960411220491
336,"['UNRATE', 'PCE_chg12']",12.54765976760694,0.44702827013359203,-10.926819287304436
337,"['UNRATE', 'WM2NS_chg12']",13.085915997127795,0.6578327889337637,-11.438443358936837
338,"['UNRATE', 'GDP_chg12']",11.685338505256166,0.5286177277572901,-10.107164462887772
339,"['UNRATE', 'USEPUINDXD_chg12']",11.90877128538922,0.6015608145456129,-10.319542104684094
340,"['UNRATE', 'WILL5000INDFC_chg12']",12.80746915844317,0.49696217604836324,-11.17377367649245
341,"['UNRATE', 'DTB3_chg']",11.999307927019782,0.5958335282667532,-10.405599121180096
342,"['UNRATE', 'UMCSENT_chg']",12.069661679978452,0.5982747158407229,-10.472471869825062
343,"['UNRATE', 'TEDRATE_chg']",12.055989087575051,0.6017873089909656,-10.459475777979687
344,"['UNRATE', 'BAAFF_chg']",12.047683443209168,0.5979659238633589,-10.451581085164358
345,"['UNRATE', 'TCU_chg']",12.335705245632072,0.5833350530910277,-10.72535197566698
346,"['UNRATE', 'AHETPI_chg']",12.4527733985127,0.5669334994625149,-10.836627761715176
347,"['UNRATE', 'AWHNONAG_chg']",12.07671949491715,0.5990676204068144,-10.47918047405056
348,"['UNRATE', 'PPIACO_chg']",12.086247178969124,0.5960949975533585,-10.488236741754582
349,"['UNRATE', 'DFF_chg']",12.05190463660278,0.5986085137172509,-10.455593419871771
350,"['UNRATE', 'MICH_chg']",12.11414552672287,0.5985128826059177,-10.514754718671066
351,"['UNRATE', 'VIXCLS_chg']",12.065742493244542,0.5992069149812043,-10.468746598914446
352,"['UNRATE', 'WILL5000INDFC_chg']",12.079600507628577,0.6046761638439081,-10.481918938322783
353,"['UNRATE', 'DGS3_chg']",11.970006978205156,0.6022902666587557,-10.37774794192189
354,"['UNRATE', 'DEXCHUS_chg']",12.063575499315656,0.5975276758962711,-10.466686824784036
355,"['UNRATE', 'DEXJPUS_chg']",12.1575278453613,0.594744105511976,-10.555990541465732
356,"['TEDRATE', 'BAAFF']",7.583771880436518,0.744483918181261,-6.208537560734145
357,"['TEDRATE', 'WM2NS']",38.690914081105404,-0.3915730320770742,-35.77654230769562
358,"['TEDRATE', 'CFNAI']",13.040686443803558,-0.009514833946012172,-11.395451700019187
359,"['TEDRATE', 'TCU']",4.823687214202994,0.4981959448146864,-3.5850179848518717
360,"['TEDRATE', 'AHETPI']",7.308463031059118,-0.4921948386617978,-5.946850604318829
361,"['TEDRATE', 'PCE']",6.4803661488250155,-0.5694498688011121,-5.159726786036498
362,"['TEDRATE', 'AWHNONAG']",4.996461514069864,0.012178888495489947,-3.7492436564247082
363,"['TEDRATE', 'PPIACO']",5.561280349135442,-0.37695025985078184,-4.286116053402183
364,"['TEDRATE', 'DFF']",0.019642475046326307,0.9925659607775001,0.9813294068717325
365,"['TEDRATE', 'MICH']",10.56647844571554,0.11391390033870141,-9.043664018575935
366,"['TEDRATE', 'VIXCLS']",8.640617384163827,0.03777585641154664,-7.213091841851684
367,"['TEDRATE', 'WILL5000INDFC']",16.150573012675288,-0.3813225139375499,-14.351465474532159
368,"['TEDRATE', 'USEPUINDXD']",7.58680089685339,0.06560463459689929,-6.211416705697541
369,"['TEDRATE', 'DGS3']",0.3981549232345704,0.902569615186396,0.6215452199278944
370,"['TEDRATE', 'DEXCHUS']",8.976548248351305,-0.10772320152948346,-7.5324013214197745
371,"['TEDRATE', 'DEXJPUS']",5.735321505545974,0.5323096437439473,-4.451545899246479
372,"['TEDRATE', 'GDP']",6.646211631786107,-0.5768384327869861,-5.317366468776311
373,"['TEDRATE', 'PCEND_chg12']",9.737415404534712,0.07509018145339975,-8.255621845526752
374,"['TEDRATE', 'PCEDG_chg12']",11.172413934679192,-0.18491958974764752,-9.619618675498565
375,"['TEDRATE', 'UNRATE_chg12']",16.966688513732677,0.14157477195780882,-15.127200733453336
376,"['TEDRATE', 'PCE_chg12']",11.994803266451274,0.14213475527441186,-10.401317344853172
377,"['TEDRATE', 'WM2NS_chg12']",5.982653495244703,0.4755641936265449,-4.686640251479523
378,"['TEDRATE', 'GDP_chg12']",10.812322378020832,0.306574058440653,-9.27734394039332
379,"['TEDRATE', 'USEPUINDXD_chg12']",8.426940423898968,-0.02569268509512854,-7.009987315737684
380,"['TEDRATE', 'WILL5000INDFC_chg12']",9.526640097793294,-0.5007923197178527,-8.055275403218772
381,"['TEDRATE', 'DTB3_chg']",8.450548621358482,0.002303982800571729,-7.032427412936169
382,"['TEDRATE', 'UMCSENT_chg']",8.461021329147238,-0.04651900907775058,-7.04238194593743
383,"['TEDRATE', 'TEDRATE_chg']",8.210998554420456,0.023816238018624793,-6.804729944918481
384,"['TEDRATE', 'BAAFF_chg']",8.414151457976981,-0.03362454378399017,-6.997831129783647
385,"['TEDRATE', 'TCU_chg']",8.464207543774409,-0.04962058786810055,-7.0454105111657395
386,"['TEDRATE', 'AHETPI_chg']",12.502365329710818,0.0672202033300961,-10.883765954211862
387,"['TEDRATE', 'AWHNONAG_chg']",8.4346616370455,-0.0343446304333565,-7.017326494164816
388,"['TEDRATE', 'PPIACO_chg']",8.390236874769712,-0.17230108976630987,-6.9750998063714
389,"['TEDRATE', 'DFF_chg']",8.330718041253755,-0.03750202096745888,-6.918525880660679
390,"['TEDRATE', 'MICH_chg']",8.466483324070715,-0.014602864133059735,-7.047573689067784
391,"['TEDRATE', 'VIXCLS_chg']",8.412624929283897,-0.023930352291068758,-6.9963801315739
392,"['TEDRATE', 'WILL5000INDFC_chg']",8.394483567407397,-0.05392375208886586,-6.9791363786563085
393,"['TEDRATE', 'DGS3_chg']",8.538356422234903,-0.06217642417971899,-7.115890607863745
394,"['TEDRATE', 'DEXCHUS_chg']",8.366588517096897,-0.0032900307941218475,-6.952621536030236
395,"['TEDRATE', 'DEXJPUS_chg']",8.629889884614757,-0.08023936108315351,-7.202895123826487
396,"['BAAFF', 'WM2NS']",6.9828326650471215,-0.09739784228362416,-5.637331968827123
397,"['BAAFF', 'CFNAI']",8.974640932504029,0.6593896636384647,-7.530588376866321
398,"['BAAFF', 'TCU']",6.089669560677353,0.7898635157600351,-4.7883613131669485
399,"['BAAFF', 'AHETPI']",1.0339297839279373,0.34473944239093424,0.017227601237225332
400,"['BAAFF', 'PCE']",1.0834390767996203,0.3059330232460022,-0.029832041760682326
401,"['BAAFF', 'AWHNONAG']",6.4318245766576085,0.5439161785086037,-5.113586982289434
402,"['BAAFF', 'PPIACO']",1.6386548090123352,0.4102381736148388,-0.557576483848977
403,"['BAAFF', 'DFF']",0.019624671223588644,0.9923206094763161,0.9813463297864711
404,"['BAAFF', 'MICH']",9.33288605771592,0.7385399485938464,-7.871108039344774
405,"['BAAFF', 'VIXCLS']",8.608885815918024,0.7361497158520554,-7.182930306778227
406,"['BAAFF', 'WILL5000INDFC']",12.14227378984893,-0.14277155976596054,-10.541491235072025
407,"['BAAFF', 'USEPUINDXD']",8.902117063142423,0.7238015820091901,-7.461652886112503
408,"['BAAFF', 'DGS3']",0.3886448107611468,0.9465242463917826,0.6305847854702502
409,"['BAAFF', 'DEXCHUS']",11.562561510974497,0.7201894895531888,-9.990462300846671
410,"['BAAFF', 'DEXJPUS']",7.436437882978,0.7572334935059026,-6.06849344134382
411,"['BAAFF', 'GDP']",1.05320571959978,0.31767449035784157,-0.0010945883670294698
412,"['BAAFF', 'PCEND_chg12']",8.755813845593616,0.7368706725833333,-7.32258854509805
413,"['BAAFF', 'PCEDG_chg12']",8.382634119009774,0.7707023016275413,-6.967873224226704
414,"['BAAFF', 'UNRATE_chg12']",8.947417626272351,0.5709536585208446,-7.504712041370965
415,"['BAAFF', 'PCE_chg12']",8.654256882789575,0.6874144588456201,-7.226056477352774
416,"['BAAFF', 'WM2NS_chg12']",7.472582138806429,0.8622309314574846,-6.102849330451738
417,"['BAAFF', 'GDP_chg12']",8.627602636280832,0.7519297983292101,-7.200721045309125
418,"['BAAFF', 'USEPUINDXD_chg12']",8.629354517937461,0.7345470433487095,-7.202386246336117
419,"['BAAFF', 'WILL5000INDFC_chg12']",8.463806139026012,0.7780810679913917,-7.045028967357263
420,"['BAAFF', 'DTB3_chg']",8.725059614224731,0.7425819421963279,-7.293355989653442
421,"['BAAFF', 'UMCSENT_chg']",8.722813080442876,0.7430933653486771,-7.291220611189628
422,"['BAAFF', 'TEDRATE_chg']",8.728607248972658,0.7378830415007508,-7.296728092445479
423,"['BAAFF', 'BAAFF_chg']",8.713232302079245,0.7425691260650416,-7.282113876205489
424,"['BAAFF', 'TCU_chg']",8.725468086527918,0.6974638074750724,-7.293744251324082
425,"['BAAFF', 'AHETPI_chg']",8.95703855039357,0.6951174078641659,-7.5138569357573175
426,"['BAAFF', 'AWHNONAG_chg']",8.717537594627148,0.7432072839045065,-7.286206148959838
427,"['BAAFF', 'PPIACO_chg']",8.666543282342081,0.7619343227164032,-7.237734963211361
428,"['BAAFF', 'DFF_chg']",8.512305973095362,0.683193402634061,-7.091129098148402
429,"['BAAFF', 'MICH_chg']",8.719777585330148,0.7422491526175969,-7.288335308087095
430,"['BAAFF', 'VIXCLS_chg']",8.689689090777083,0.7436599720090862,-7.259735549741091
431,"['BAAFF', 'WILL5000INDFC_chg']",8.696832824195333,0.745303358785299,-7.266525821321144
432,"['BAAFF', 'DGS3_chg']",8.755287098918362,0.7416021057941907,-7.3220878611041975
433,"['BAAFF', 'DEXCHUS_chg']",8.667987654086781,0.7466222898098241,-7.239107869482472
434,"['BAAFF', 'DEXJPUS_chg']",8.738705585425805,0.7423290263602692,-7.3063267774759755
435,"['WM2NS', 'CFNAI']",30.731713199792814,-0.39967114121052255,-28.211151442712517
436,"['WM2NS', 'TCU']",2.183407158314674,0.07184765292699942,-1.0753752564325807
437,"['WM2NS', 'AHETPI']",92.38515007849793,-0.3627822887359469,-86.81406335716166
438,"['WM2NS', 'PCE']",179.1413408205312,-0.3087454308008183,-169.2776803342807
439,"['WM2NS', 'AWHNONAG']",4.310356186692676,-0.09146407649352346,-3.0970858514442163
440,"['WM2NS', 'PPIACO']",118.22277305344704,-0.34649477270080686,-111.37327724589584
441,"['WM2NS', 'DFF']",0.026341627165379605,0.9918377487202101,0.9749617193362146
442,"['WM2NS', 'MICH']",27.586991105502204,-0.41359736578469924,-25.222025755369245
443,"['WM2NS', 'VIXCLS']",30.021768105772175,-0.39264998857426814,-27.536333429065706
444,"['WM2NS', 'WILL5000INDFC']",5.73912598650504,-0.2512732303713663,-4.455162139861954
445,"['WM2NS', 'USEPUINDXD']",31.221316816661364,-0.3769281924685981,-28.67653016423929
446,"['WM2NS', 'DGS3']",5.3880494425659196,0.7756560371638287,-4.121456367381333
447,"['WM2NS', 'DEXCHUS']",33.08471539784639,-0.3972381795423469,-30.44773041589003
448,"['WM2NS', 'DEXJPUS']",19.71164183878036,-0.34141320272385844,-17.7363376455369
449,"['WM2NS', 'GDP']",188.99074231408932,-0.3018134030077865,-178.63974735533907
450,"['WM2NS', 'PCEND_chg12']",24.1883252271171,-0.4268119355852481,-21.99152106364395
451,"['WM2NS', 'PCEDG_chg12']",35.319738692547546,-0.3843709258024648,-32.57216791519436
452,"['WM2NS', 'UNRATE_chg12']",22.595822094857006,-0.27527995987456777,-20.477812736776013
453,"['WM2NS', 'PCE_chg12']",16.09862275682602,-0.35070183692484697,-14.302085643956659
454,"['WM2NS', 'WM2NS_chg12']",35.62684791398062,-0.5317221411051704,-32.86408180617769
455,"['WM2NS', 'GDP_chg12']",12.409811415799565,-0.23194584973622143,-10.795791477217993
456,"['WM2NS', 'USEPUINDXD_chg12']",32.384401072130736,-0.40050875176009526,-29.782066653737033
457,"['WM2NS', 'WILL5000INDFC_chg12']",27.424313183763264,-0.43011676001863947,-25.06739690739685
458,"['WM2NS', 'DTB3_chg']",31.808567525503708,-0.39732392188657956,-29.234724537566635
459,"['WM2NS', 'UMCSENT_chg']",32.3396328804091,-0.4040370431953517,-29.73951352890161
460,"['WM2NS', 'TEDRATE_chg']",32.21474756735824,-0.4011757556733646,-29.620807364725778
461,"['WM2NS', 'BAAFF_chg']",32.03708317073951,-0.3995356923344979,-29.451933551480543
462,"['WM2NS', 'TCU_chg']",32.58012319258968,-0.39439010374281364,-29.96810472015546
463,"['WM2NS', 'AHETPI_chg']",29.891698179850085,-0.3557659397156003,-27.412699179339658
464,"['WM2NS', 'AWHNONAG_chg']",32.207559147797326,-0.39811333614877054,-29.61397461801028
465,"['WM2NS', 'PPIACO_chg']",32.63489411352206,-0.41404534011549227,-30.020165653290267
466,"['WM2NS', 'DFF_chg']",32.18438858722939,-0.39806623317742695,-29.59195050404819
467,"['WM2NS', 'MICH_chg']",32.02292026285792,-0.39813299161874566,-29.438471404274217
468,"['WM2NS', 'VIXCLS_chg']",32.202908537672755,-0.40011035434158776,-29.609554113505155
469,"['WM2NS', 'WILL5000INDFC_chg']",32.23813658498153,-0.3990799900337065,-29.643039126796722
470,"['WM2NS', 'DGS3_chg']",32.625190391801006,-0.39407711161678766,-30.01094205801236
471,"['WM2NS', 'DEXCHUS_chg']",32.66460984341569,-0.39976924640358946,-30.048411090845615
472,"['WM2NS', 'DEXJPUS_chg']",31.620174628112398,-0.40276702066617914,-29.05565305461182
473,"['CFNAI', 'TCU']",5.2443749575991925,0.4313530259522584,-3.984890692974183
474,"['CFNAI', 'AHETPI']",5.174481583119871,-0.49340758920343997,-3.9184555439317457
475,"['CFNAI', 'PCE']",4.541078915578203,-0.55911989538355,-3.316392745626623
476,"['CFNAI', 'AWHNONAG']",6.090649701523548,0.016955772508412292,-4.789292958028634
477,"['CFNAI', 'PPIACO']",3.2091425633057056,-0.38476271218902247,-2.050358722552754
478,"['CFNAI', 'DFF']",0.02777415852688694,0.9883699795787514,0.9736000676028609
479,"['CFNAI', 'MICH']",16.377590165661836,0.047668046166566704,-14.56725013947652
480,"['CFNAI', 'VIXCLS']",12.32873203900705,0.013132608027203152,-10.718723793455316
481,"['CFNAI', 'WILL5000INDFC']",11.784321802253977,-0.3523198829931435,-10.201250206175313
482,"['CFNAI', 'USEPUINDXD']",12.120357468947201,0.018429831390703883,-10.520659302769213
483,"['CFNAI', 'DGS3']",0.36205463124595644,0.8944593381571324,0.6558593204646863
484,"['CFNAI', 'DEXCHUS']",15.893875531963785,-0.033657848782887904,-14.10746902255183
485,"['CFNAI', 'DEXJPUS']",9.490587181960723,0.3267218664420621,-8.021006334732746
486,"['CFNAI', 'GDP']",4.604590341552434,-0.548671640627048,-3.3767617159607726
487,"['CFNAI', 'PCEND_chg12']",12.356127638797995,0.0597770615462724,-10.74476389766801
488,"['CFNAI', 'PCEDG_chg12']",13.321008248975398,-0.08808232694862185,-11.661903578257602
489,"['CFNAI', 'UNRATE_chg12']",20.96900602422235,0.15192663741684423,-18.931489227253355
490,"['CFNAI', 'PCE_chg12']",14.513088267890645,0.15001129443346814,-12.795001161785738
491,"['CFNAI', 'WM2NS_chg12']",12.277066724623634,0.0554036988628228,-10.66961480584445
492,"['CFNAI', 'GDP_chg12']",12.836811103234046,0.3048126282935437,-11.201663823303912
493,"['CFNAI', 'USEPUINDXD_chg12']",13.251040389320828,-0.008064209454846554,-11.59539762946117
494,"['CFNAI', 'WILL5000INDFC_chg12']",12.384329810533497,-0.29832893170608643,-10.77157066578482
495,"['CFNAI', 'DTB3_chg']",12.937485753623664,-0.003361965236454273,-11.297357234206663
496,"['CFNAI', 'UMCSENT_chg']",13.085199897112977,-0.010991151554219229,-11.437762690539179
497,"['CFNAI', 'TEDRATE_chg']",13.211888765502303,-0.007315248854433503,-11.558183172683057
498,"['CFNAI', 'BAAFF_chg']",13.219534702530874,-0.007428661081728245,-11.565450799548211
499,"['CFNAI', 'TCU_chg']",14.364473839546639,0.03697458180451796,-12.653739965421385
500,"['CFNAI', 'AHETPI_chg']",16.511472108841723,0.05719546676324403,-14.69450779323136
501,"['CFNAI', 'AWHNONAG_chg']",13.222765180847045,-0.004535738177857811,-11.568521438360717
502,"['CFNAI', 'PPIACO_chg']",13.254370660777756,-0.0009627617878945483,-11.598563123790797
503,"['CFNAI', 'DFF_chg']",13.088182517987763,-0.012877499865233507,-11.440597735546373
504,"['CFNAI', 'MICH_chg']",13.229982602284796,-0.003594651975788156,-11.575381751981158
505,"['CFNAI', 'VIXCLS_chg']",13.397251399259824,-0.007751232322787624,-11.73437432516809
506,"['CFNAI', 'WILL5000INDFC_chg']",13.18623219764202,-0.006593490782907318,-11.533796055557678
507,"['CFNAI', 'DGS3_chg']",13.082295091601235,-0.0015662913730938313,-11.43500161070079
508,"['CFNAI', 'DEXCHUS_chg']",13.090284456633247,-0.0033421613632914396,-11.442595673236905
509,"['CFNAI', 'DEXJPUS_chg']",13.32582982162449,-0.01341468014461129,-11.666486586303039
510,"['TCU', 'AHETPI']",2.2903053676949767,0.2832526965410939,-1.1769842934186432
511,"['TCU', 'PCE']",2.374298346184127,0.29051520004724246,-1.2568214179817998
512,"['TCU', 'AWHNONAG']",4.807551772635665,0.4811624898256719,-3.5696809021401448
513,"['TCU', 'PPIACO']",2.6001258234537863,0.4207417141896225,-1.4714752706831913
514,"['TCU', 'DFF']",0.021328345426051182,0.9920740074549665,0.9797269509769124
515,"['TCU', 'MICH']",5.6516019346062585,0.47738756559725387,-4.371968654413431
516,"['TCU', 'VIXCLS']",4.783832042146998,0.4909782642548639,-3.5471347904092365
517,"['TCU', 'WILL5000INDFC']",3.101048788573511,0.33176782991354187,-1.9476132750995387
518,"['TCU', 'USEPUINDXD']",5.14509504552543,0.4966713220029872,-3.890523010705646
519,"['TCU', 'DGS3']",0.27219473856082127,0.8708962552985022,0.7412730725970951
520,"['TCU', 'DEXCHUS']",6.3848993492864246,0.4432468810501439,-5.068983548881349
521,"['TCU', 'DEXJPUS']",4.382742897323263,0.6114522233869999,-3.1658909698872764
522,"['TCU', 'GDP']",2.475766432912901,0.2923164100469173,-1.3532690071144646
523,"['TCU', 'PCEND_chg12']",5.0717760458417995,0.5037526160613954,-3.8208317315549234
524,"['TCU', 'PCEDG_chg12']",4.195709476192456,0.520091188066796,-2.9881116982280096
525,"['TCU', 'UNRATE_chg12']",4.17086817278927,0.2990096146420469,-2.9644995074260416
526,"['TCU', 'PCE_chg12']",4.808613271419706,0.5179353013209662,-3.57068987946384
527,"['TCU', 'WM2NS_chg12']",7.686272744035983,0.053594610733502794,-6.305966826396855
528,"['TCU', 'GDP_chg12']",4.82068424337303,0.445970041745146,-3.582163596776536
529,"['TCU', 'USEPUINDXD_chg12']",5.002950232894163,0.5099217845443104,-3.7554113226076344
530,"['TCU', 'WILL5000INDFC_chg12']",4.933154345744658,0.5261706719175323,-3.689068837359647
531,"['TCU', 'DTB3_chg']",5.12770370483587,0.4978372696441775,-3.873992168986156
532,"['TCU', 'UMCSENT_chg']",5.140124584980573,0.49855814612417765,-3.885798481527207
533,"['TCU', 'TEDRATE_chg']",5.103086432721374,0.5057480232200953,-3.850592924721184
534,"['TCU', 'BAAFF_chg']",5.130983099220691,0.49798437880682034,-3.877109303569334
535,"['TCU', 'TCU_chg']",4.969234269687208,0.5129332666415449,-3.7233635776325213
536,"['TCU', 'AHETPI_chg']",6.432134236726839,0.3725790681585511,-5.113881320815869
537,"['TCU', 'AWHNONAG_chg']",5.146299355194423,0.49673084866856637,-3.891667732833442
538,"['TCU', 'PPIACO_chg']",5.1398710124145754,0.4988426536528343,-3.8855574553735748
539,"['TCU', 'DFF_chg']",5.056935033649527,0.49444988126104994,-3.806725031681304
540,"['TCU', 'MICH_chg']",5.133695984774012,0.498688746093624,-3.879687959377736
541,"['TCU', 'VIXCLS_chg']",5.13553209244088,0.49920651187009496,-3.881433219030959
542,"['TCU', 'WILL5000INDFC_chg']",5.1400234748399525,0.4993840170257739,-3.8857023741735146
543,"['TCU', 'DGS3_chg']",5.059254798744614,0.5061771023633344,-3.8089300180764187
544,"['TCU', 'DEXCHUS_chg']",5.136818678161879,0.49872746287067743,-3.882656146307932
545,"['TCU', 'DEXJPUS_chg']",5.267391289001759,0.48513113449488865,-4.006768208812141
546,"['AHETPI', 'PCE']",7.580711331958879,-0.014350218052539679,-6.205628443871807
547,"['AHETPI', 'AWHNONAG']",4.446989613328288,-0.07825577621890811,-3.2269588491401766
548,"['AHETPI', 'PPIACO']",6.730465606732682,-0.4336066990331635,-5.397451676060865
549,"['AHETPI', 'DFF']",0.017543020512120772,0.9927548059855921,0.9833249833613043
550,"['AHETPI', 'MICH']",4.130446498105942,-0.515658205626193,-2.926077840105826
551,"['AHETPI', 'VIXCLS']",5.04225995362992,-0.498874095704402,-3.7927760538908455
552,"['AHETPI', 'WILL5000INDFC']",59.07615104343094,0.295354290529652,-55.153146541594516
553,"['AHETPI', 'USEPUINDXD']",5.612463835484016,-0.43912018095345645,-4.334767053148734
554,"['AHETPI', 'DGS3']",1.510251088198798,0.8798839034966945,-0.4355259977564119
555,"['AHETPI', 'DEXCHUS']",6.484016108684126,-0.5044975408383457,-5.163196151037765
556,"['AHETPI', 'DEXJPUS']",2.711580363206348,-0.3580275248992092,-1.577415197251029
557,"['AHETPI', 'GDP']",6.2073507429586625,0.07213818995675432,-4.900219796787053
558,"['AHETPI', 'PCEND_chg12']",4.174853344717571,-0.5005533520034673,-2.96828749867684
559,"['AHETPI', 'PCEDG_chg12']",5.17693232367789,-0.5355175065950123,-3.920785025308904
560,"['AHETPI', 'UNRATE_chg12']",6.177188795996965,-0.16159422153408928,-4.871550220353835
561,"['AHETPI', 'PCE_chg12']",3.8985013793651286,-0.2113463505535033,-2.7056090381914073
562,"['AHETPI', 'WM2NS_chg12']",7.2543858171048905,-0.7969031789880812,-5.8954490545208325
563,"['AHETPI', 'GDP_chg12']",3.048604219572401,-0.027271451273891658,-1.897763589288676
564,"['AHETPI', 'USEPUINDXD_chg12']",5.425282510169297,-0.5226624028410227,-4.156847195395644
565,"['AHETPI', 'WILL5000INDFC_chg12']",4.867523134754022,-0.5846489773097238,-3.626684965977266
566,"['AHETPI', 'DTB3_chg']",5.354450876261908,-0.5095404963479889,-4.089520210676242
567,"['AHETPI', 'UMCSENT_chg']",5.432846819766951,-0.530081288518185,-4.164037233639855
568,"['AHETPI', 'TEDRATE_chg']",5.414510277748999,-0.5232282682791423,-4.146607957818497
569,"['AHETPI', 'BAAFF_chg']",5.371314183659777,-0.5205743736504495,-4.105549145445407
570,"['AHETPI', 'TCU_chg']",5.502197224116545,-0.5029584450348141,-4.229956277947577
571,"['AHETPI', 'AHETPI_chg']",7.554882254528399,-0.2508188395685803,-6.181077352706073
572,"['AHETPI', 'AWHNONAG_chg']",5.389074358203562,-0.5164303792383781,-4.1224305716410345
573,"['AHETPI', 'PPIACO_chg']",5.499758739267521,-0.5522292360240062,-4.227638445884245
574,"['AHETPI', 'DFF_chg']",5.444220668496208,-0.5137209119906878,-4.174848320400845
575,"['AHETPI', 'MICH_chg']",5.350981732219053,-0.5169056666166854,-4.086222714980066
576,"['AHETPI', 'VIXCLS_chg']",5.4112124379655855,-0.5200970985995761,-4.143473290488992
577,"['AHETPI', 'WILL5000INDFC_chg']",5.396275565697933,-0.5193294906497652,-4.129275473561109
