,index,ML-MSE,ML-Corr,ML-R2,T-MSE,T-Corr,T-R2
9544,"['WM2NS', 'MICH', 'AWHNONAG_chg']",27.63811877870754,-0.41225159526085037,-25.27062370352804,12.758031036747864,0.5327724680682141,-11.12678168322165
9545,"['WM2NS', 'MICH', 'PPIACO_chg']",27.509575196292975,-0.41199265300675453,-25.148440275988897,12.758031036747864,0.5327724680682141,-11.12678168322165
9546,"['WM2NS', 'MICH', 'DFF_chg']",27.567330793763396,-0.4126567279460141,-25.203338208082844,12.758031036747864,0.5327724680682141,-11.12678168322165
9547,"['WM2NS', 'MICH', 'MICH_chg']",27.3578837657179,-0.41201189400439514,-25.004254323117255,12.758031036747864,0.5327724680682141,-11.12678168322165
9548,"['WM2NS', 'MICH', 'VIXCLS_chg']",27.591163935023463,-0.4136661730366735,-25.225992119180386,12.758031036747864,0.5327724680682141,-11.12678168322165
9549,"['WM2NS', 'MICH', 'WILL5000INDFC_chg']",27.086994257291444,-0.4147051605388574,-24.74676804490545,12.758031036747864,0.5327724680682141,-11.12678168322165
9550,"['WM2NS', 'MICH', 'DGS3_chg']",28.002732744877004,-0.4081727120088491,-25.617197085710202,12.758031036747864,0.5327724680682141,-11.12678168322165
9551,"['WM2NS', 'MICH', 'DEXCHUS_chg']",28.143118758386297,-0.4143386426555519,-25.75063699758229,12.758031036747864,0.5327724680682141,-11.12678168322165
9552,"['WM2NS', 'MICH', 'DEXJPUS_chg']",27.03703105622315,-0.41728556779785003,-24.699276952447303,12.758031036747864,0.5327724680682141,-11.12678168322165
9553,"['WM2NS', 'VIXCLS', 'WILL5000INDFC']",5.763732450685675,-0.2523423375613987,-4.478551110954363,12.758031036747864,0.5327724680682141,-11.12678168322165
9554,"['WM2NS', 'VIXCLS', 'USEPUINDXD']",31.293881621943058,-0.37707831283840704,-28.745504565461697,12.758031036747864,0.5327724680682141,-11.12678168322165
9555,"['WM2NS', 'VIXCLS', 'DGS3']",4.976231034453298,0.7703838907333781,-3.7300141523617123,12.758031036747864,0.5327724680682141,-11.12678168322165
9556,"['WM2NS', 'VIXCLS', 'DEXCHUS']",30.861587258530736,-0.3911112440085962,-28.33459951648599,12.758031036747864,0.5327724680682141,-11.12678168322165
9557,"['WM2NS', 'VIXCLS', 'DEXJPUS']",16.35707016568433,-0.3163347841727416,-14.547745440111063,12.758031036747864,0.5327724680682141,-11.12678168322165
9558,"['WM2NS', 'VIXCLS', 'GDP']",185.0924602870306,-0.3007218412517092,-174.93434681621181,12.758031036747864,0.5327724680682141,-11.12678168322165
9559,"['WM2NS', 'VIXCLS', 'PCEND_chg12']",24.91367455114317,-0.4302819660418373,-22.680981127755754,12.758031036747864,0.5327724680682141,-11.12678168322165
9560,"['WM2NS', 'VIXCLS', 'PCEDG_chg12']",34.106570441358734,-0.36700371452114056,-31.41902551533603,12.758031036747864,0.5327724680682141,-11.12678168322165
9561,"['WM2NS', 'VIXCLS', 'UNRATE_chg12']",23.77358849147358,-0.26803227201726454,-21.59730491581719,12.758031036747864,0.5327724680682141,-11.12678168322165
9562,"['WM2NS', 'VIXCLS', 'PCE_chg12']",16.484529355436162,-0.35235264490965446,-14.6688981292046,12.758031036747864,0.5327724680682141,-11.12678168322165
9563,"['WM2NS', 'VIXCLS', 'WM2NS_chg12']",31.198164151640807,-0.5938889230075667,-28.654523060378175,12.758031036747864,0.5327724680682141,-11.12678168322165
9564,"['WM2NS', 'VIXCLS', 'GDP_chg12']",13.051369268043327,-0.23147931592494003,-11.405605953206276,12.758031036747864,0.5327724680682141,-11.12678168322165
9565,"['WM2NS', 'VIXCLS', 'USEPUINDXD_chg12']",29.6320748538108,-0.3920586812642454,-27.165921648725273,12.758031036747864,0.5327724680682141,-11.12678168322165
9566,"['WM2NS', 'VIXCLS', 'WILL5000INDFC_chg12']",27.647939455700236,-0.432622027894118,-25.279958467295966,12.758031036747864,0.5327724680682141,-11.12678168322165
9567,"['WM2NS', 'VIXCLS', 'DTB3_chg']",29.78998844123321,-0.39115985207695303,-27.316021894912954,12.758031036747864,0.5327724680682141,-11.12678168322165
9568,"['WM2NS', 'VIXCLS', 'UMCSENT_chg']",29.967165936768225,-0.39704931875007854,-27.48443289825229,12.758031036747864,0.5327724680682141,-11.12678168322165
9569,"['WM2NS', 'VIXCLS', 'TEDRATE_chg']",30.031432861320404,-0.39472107845922866,-27.545519986161977,12.758031036747864,0.5327724680682141,-11.12678168322165
9570,"['WM2NS', 'VIXCLS', 'BAAFF_chg']",29.813448171816063,-0.39269384445168753,-27.338320871166108,12.758031036747864,0.5327724680682141,-11.12678168322165
9571,"['WM2NS', 'VIXCLS', 'TCU_chg']",29.612302427443005,-0.38050720725762255,-27.147127534083353,12.758031036747864,0.5327724680682141,-11.12678168322165
9572,"['WM2NS', 'VIXCLS', 'AHETPI_chg']",27.041433991308484,-0.3420987753762212,-24.70346203652426,12.758031036747864,0.5327724680682141,-11.12678168322165
9573,"['WM2NS', 'VIXCLS', 'AWHNONAG_chg']",29.9038984184466,-0.39046058191185784,-27.424295767364644,12.758031036747864,0.5327724680682141,-11.12678168322165
9574,"['WM2NS', 'VIXCLS', 'PPIACO_chg']",31.189178505143726,-0.4080410966874555,-28.64598201097652,12.758031036747864,0.5327724680682141,-11.12678168322165
9575,"['WM2NS', 'VIXCLS', 'DFF_chg']",30.0144575935704,-0.3912889691627145,-27.529384630680745,12.758031036747864,0.5327724680682141,-11.12678168322165
9576,"['WM2NS', 'VIXCLS', 'MICH_chg']",29.857540031875715,-0.39136742734255725,-27.380231128274783,12.758031036747864,0.5327724680682141,-11.12678168322165
9577,"['WM2NS', 'VIXCLS', 'VIXCLS_chg']",29.374358882407268,-0.39177126700531006,-26.920957099533624,12.758031036747864,0.5327724680682141,-11.12678168322165
9578,"['WM2NS', 'VIXCLS', 'WILL5000INDFC_chg']",29.86165163272681,-0.3905005314897082,-27.384139292923873,12.758031036747864,0.5327724680682141,-11.12678168322165
9579,"['WM2NS', 'VIXCLS', 'DGS3_chg']",30.268888430432682,-0.3837650030150942,-27.77122658914762,12.758031036747864,0.5327724680682141,-11.12678168322165
9580,"['WM2NS', 'VIXCLS', 'DEXCHUS_chg']",30.510152323779614,-0.39319951806613107,-28.000553085864478,12.758031036747864,0.5327724680682141,-11.12678168322165
9581,"['WM2NS', 'VIXCLS', 'DEXJPUS_chg']",29.788853754737154,-0.39671854446861426,-27.31494335110185,12.758031036747864,0.5327724680682141,-11.12678168322165
9582,"['WM2NS', 'WILL5000INDFC', 'USEPUINDXD']",5.969906177642668,-0.25321409141680384,-4.674523653145399,12.758031036747864,0.5327724680682141,-11.12678168322165
9583,"['WM2NS', 'WILL5000INDFC', 'DGS3']",11.324467738821149,0.67769369963542,-9.764149072204896,12.758031036747864,0.5327724680682141,-11.12678168322165
9584,"['WM2NS', 'WILL5000INDFC', 'DEXCHUS']",3.8629577351252586,0.02650379195694788,-2.67182404325908,12.758031036747864,0.5327724680682141,-11.12678168322165
9585,"['WM2NS', 'WILL5000INDFC', 'DEXJPUS']",2.9931469150490986,-0.01792619620189621,-1.8450502338534274,12.758031036747864,0.5327724680682141,-11.12678168322165
9586,"['WM2NS', 'WILL5000INDFC', 'GDP']",5.6924617663181865,-0.25051366859064317,-4.410806799371419,12.758031036747864,0.5327724680682141,-11.12678168322165
9587,"['WM2NS', 'WILL5000INDFC', 'PCEND_chg12']",7.0036852391135405,-0.3185276044757621,-5.657152786985372,12.758031036747864,0.5327724680682141,-11.12678168322165
9588,"['WM2NS', 'WILL5000INDFC', 'PCEDG_chg12']",9.341339612559729,-0.018220587592908833,-7.879143324236519,12.758031036747864,0.5327724680682141,-11.12678168322165
9589,"['WM2NS', 'WILL5000INDFC', 'UNRATE_chg12']",5.830927404426508,-0.22466211372523476,-4.542421353304627,12.758031036747864,0.5327724680682141,-11.12678168322165
9590,"['WM2NS', 'WILL5000INDFC', 'PCE_chg12']",5.6218813816901845,-0.24891732533930722,-4.343718632471978,12.758031036747864,0.5327724680682141,-11.12678168322165
9591,"['WM2NS', 'WILL5000INDFC', 'WM2NS_chg12']",5.954874057820991,-0.28049497683497027,-4.6602353013779165,12.758031036747864,0.5327724680682141,-11.12678168322165
9592,"['WM2NS', 'WILL5000INDFC', 'GDP_chg12']",4.58520471299129,-0.14247051403984376,-3.3583352609164256,12.758031036747864,0.5327724680682141,-11.12678168322165
9593,"['WM2NS', 'WILL5000INDFC', 'USEPUINDXD_chg12']",5.629192154254518,-0.25047690181466786,-4.350667678337127,12.758031036747864,0.5327724680682141,-11.12678168322165
9594,"['WM2NS', 'WILL5000INDFC', 'WILL5000INDFC_chg12']",5.742634918890355,-0.2590551526094194,-4.45849745522961,12.758031036747864,0.5327724680682141,-11.12678168322165
9595,"['WM2NS', 'WILL5000INDFC', 'DTB3_chg']",5.746301824611025,-0.25067559781553755,-4.461982927635143,12.758031036747864,0.5327724680682141,-11.12678168322165
9596,"['WM2NS', 'WILL5000INDFC', 'UMCSENT_chg']",5.87171199402717,-0.2620225808977736,-4.581187979024727,12.758031036747864,0.5327724680682141,-11.12678168322165
9597,"['WM2NS', 'WILL5000INDFC', 'TEDRATE_chg']",5.764661614297511,-0.25607391417690056,-4.479434300863236,12.758031036747864,0.5327724680682141,-11.12678168322165
9598,"['WM2NS', 'WILL5000INDFC', 'BAAFF_chg']",5.742140018725863,-0.2515752116129645,-4.458027042026154,12.758031036747864,0.5327724680682141,-11.12678168322165
9599,"['WM2NS', 'WILL5000INDFC', 'TCU_chg']",5.786215936033782,-0.23653140620633356,-4.499922145207931,12.758031036747864,0.5327724680682141,-11.12678168322165
9600,"['WM2NS', 'WILL5000INDFC', 'AHETPI_chg']",7.922241405308787,-0.2132755342445978,-6.530260091642492,12.758031036747864,0.5327724680682141,-11.12678168322165
9601,"['WM2NS', 'WILL5000INDFC', 'AWHNONAG_chg']",5.749957809887154,-0.24644255260408962,-4.465458019924305,12.758031036747864,0.5327724680682141,-11.12678168322165
9602,"['WM2NS', 'WILL5000INDFC', 'PPIACO_chg']",5.9496215813808515,-0.26517912727681314,-4.655242710052315,12.758031036747864,0.5327724680682141,-11.12678168322165
9603,"['WM2NS', 'WILL5000INDFC', 'DFF_chg']",5.756942292526878,-0.2511145523635815,-4.472096920229393,12.758031036747864,0.5327724680682141,-11.12678168322165
9604,"['WM2NS', 'WILL5000INDFC', 'MICH_chg']",5.624490800278758,-0.24539631371995063,-4.346198940714889,12.758031036747864,0.5327724680682141,-11.12678168322165
9605,"['WM2NS', 'WILL5000INDFC', 'VIXCLS_chg']",5.779797963426087,-0.25432477898047373,-4.493821724818747,12.758031036747864,0.5327724680682141,-11.12678168322165
9606,"['WM2NS', 'WILL5000INDFC', 'WILL5000INDFC_chg']",5.756698167244447,-0.2501936284830326,-4.471864873921081,12.758031036747864,0.5327724680682141,-11.12678168322165
9607,"['WM2NS', 'WILL5000INDFC', 'DGS3_chg']",5.861319147463569,-0.23889477176300972,-4.571309355828013,12.758031036747864,0.5327724680682141,-11.12678168322165
9608,"['WM2NS', 'WILL5000INDFC', 'DEXCHUS_chg']",5.673122472462509,-0.24910355146551239,-4.392424386456765,12.758031036747864,0.5327724680682141,-11.12678168322165
9609,"['WM2NS', 'WILL5000INDFC', 'DEXJPUS_chg']",5.739927212542045,-0.25878656358021096,-4.455923722366471,12.758031036747864,0.5327724680682141,-11.12678168322165
9610,"['WM2NS', 'USEPUINDXD', 'DGS3']",5.221106688673456,0.7795891670675175,-3.9627737051258123,12.758031036747864,0.5327724680682141,-11.12678168322165
9611,"['WM2NS', 'USEPUINDXD', 'DEXCHUS']",30.971134606539383,-0.37714719905572197,-28.438726616463274,12.758031036747864,0.5327724680682141,-11.12678168322165
9612,"['WM2NS', 'USEPUINDXD', 'DEXJPUS']",19.154137373180806,-0.31027300612155073,-17.20641771335665,12.758031036747864,0.5327724680682141,-11.12678168322165
9613,"['WM2NS', 'USEPUINDXD', 'GDP']",173.98987937250726,-0.30048889403087997,-164.38110592167888,12.758031036747864,0.5327724680682141,-11.12678168322165
9614,"['WM2NS', 'USEPUINDXD', 'PCEND_chg12']",24.10144811180723,-0.4069889434887133,-21.908942505275792,12.758031036747864,0.5327724680682141,-11.12678168322165
9615,"['WM2NS', 'USEPUINDXD', 'PCEDG_chg12']",37.96348255984965,-0.34581148082855545,-35.085103070531716,12.758031036747864,0.5327724680682141,-11.12678168322165
9616,"['WM2NS', 'USEPUINDXD', 'UNRATE_chg12']",23.209913646694357,-0.2762941472908728,-21.06151990610272,12.758031036747864,0.5327724680682141,-11.12678168322165
9617,"['WM2NS', 'USEPUINDXD', 'PCE_chg12']",17.00871194765931,-0.3404714688749565,-15.167144907232167,12.758031036747864,0.5327724680682141,-11.12678168322165
9618,"['WM2NS', 'USEPUINDXD', 'WM2NS_chg12']",34.368534106648056,-0.5114485239430347,-31.668027588520353,12.758031036747864,0.5327724680682141,-11.12678168322165
9619,"['WM2NS', 'USEPUINDXD', 'GDP_chg12']",12.877972344190004,-0.2326969501290848,-11.24078846420231,12.758031036747864,0.5327724680682141,-11.12678168322165
9620,"['WM2NS', 'USEPUINDXD', 'USEPUINDXD_chg12']",31.096641320077893,-0.356532589234124,-28.55802343510843,12.758031036747864,0.5327724680682141,-11.12678168322165
9621,"['WM2NS', 'USEPUINDXD', 'WILL5000INDFC_chg12']",27.921398115208998,-0.40258263027637264,-25.53988677862374,12.758031036747864,0.5327724680682141,-11.12678168322165
9622,"['WM2NS', 'USEPUINDXD', 'DTB3_chg']",30.920417650715045,-0.3753105122332678,-28.390519063969652,12.758031036747864,0.5327724680682141,-11.12678168322165
9623,"['WM2NS', 'USEPUINDXD', 'UMCSENT_chg']",31.38190343963599,-0.38195616412832084,-28.82917118795603,12.758031036747864,0.5327724680682141,-11.12678168322165
9624,"['WM2NS', 'USEPUINDXD', 'TEDRATE_chg']",31.2575651459193,-0.3792522269406483,-28.71098497737044,12.758031036747864,0.5327724680682141,-11.12678168322165
9625,"['WM2NS', 'USEPUINDXD', 'BAAFF_chg']",31.11435256278101,-0.3772279553098723,-28.574858350541746,12.758031036747864,0.5327724680682141,-11.12678168322165
9626,"['WM2NS', 'USEPUINDXD', 'TCU_chg']",31.73195734689438,-0.36933702783799527,-29.161904922374294,12.758031036747864,0.5327724680682141,-11.12678168322165
9627,"['WM2NS', 'USEPUINDXD', 'AHETPI_chg']",28.865506248279257,-0.3408899175245364,-26.437281774929957,12.758031036747864,0.5327724680682141,-11.12678168322165
9628,"['WM2NS', 'USEPUINDXD', 'AWHNONAG_chg']",31.301986443887596,-0.37341710947848655,-28.753208372265405,12.758031036747864,0.5327724680682141,-11.12678168322165
9629,"['WM2NS', 'USEPUINDXD', 'PPIACO_chg']",31.5532257825948,-0.38731260856109306,-28.992016743397564,12.758031036747864,0.5327724680682141,-11.12678168322165
9630,"['WM2NS', 'USEPUINDXD', 'DFF_chg']",31.235084714321577,-0.3762169259971355,-28.689616845772,12.758031036747864,0.5327724680682141,-11.12678168322165
9631,"['WM2NS', 'USEPUINDXD', 'MICH_chg']",31.101969493769744,-0.375889243506055,-28.56308797829266,12.758031036747864,0.5327724680682141,-11.12678168322165
9632,"['WM2NS', 'USEPUINDXD', 'VIXCLS_chg']",31.222871000806773,-0.3745476072701689,-28.678007449548648,12.758031036747864,0.5327724680682141,-11.12678168322165
9633,"['WM2NS', 'USEPUINDXD', 'WILL5000INDFC_chg']",31.66388365014745,-0.3736946901115343,-29.09719941598055,12.758031036747864,0.5327724680682141,-11.12678168322165
9634,"['WM2NS', 'USEPUINDXD', 'DGS3_chg']",32.126178849216224,-0.36422976442522786,-29.536620901644028,12.758031036747864,0.5327724680682141,-11.12678168322165
9635,"['WM2NS', 'USEPUINDXD', 'DEXCHUS_chg']",31.50124411344386,-0.37752980101744066,-28.94260705380618,12.758031036747864,0.5327724680682141,-11.12678168322165
9636,"['WM2NS', 'USEPUINDXD', 'DEXJPUS_chg']",30.872349029683576,-0.38034254493538666,-28.344828810404415,12.758031036747864,0.5327724680682141,-11.12678168322165
9637,"['WM2NS', 'DGS3', 'DEXCHUS']",4.703238618275618,0.7823196312714203,-3.4705290153036206,12.758031036747864,0.5327724680682141,-11.12678168322165
9638,"['WM2NS', 'DGS3', 'DEXJPUS']",6.304588221855523,0.7619206490792909,-4.992646102587112,12.758031036747864,0.5327724680682141,-11.12678168322165
9639,"['WM2NS', 'DGS3', 'GDP']",7.332872321723502,0.504848205590512,-5.970052157762043,12.758031036747864,0.5327724680682141,-11.12678168322165
9640,"['WM2NS', 'DGS3', 'PCEND_chg12']",4.964775764197501,0.7589802946198175,-3.7191256726962987,12.758031036747864,0.5327724680682141,-11.12678168322165
9641,"['WM2NS', 'DGS3', 'PCEDG_chg12']",6.478937068530828,0.7529340965334141,-5.158368414616529,12.758031036747864,0.5327724680682141,-11.12678168322165
9642,"['WM2NS', 'DGS3', 'UNRATE_chg12']",7.773382070506563,0.7512371425778468,-6.388766106445516,12.758031036747864,0.5327724680682141,-11.12678168322165
9643,"['WM2NS', 'DGS3', 'PCE_chg12']",8.19851860032489,0.7047955853306043,-6.792867481322207,12.758031036747864,0.5327724680682141,-11.12678168322165
9644,"['WM2NS', 'DGS3', 'WM2NS_chg12']",4.498052226620528,0.667765701576466,-3.2754949564584743,12.758031036747864,0.5327724680682141,-11.12678168322165
9645,"['WM2NS', 'DGS3', 'GDP_chg12']",7.795132460033286,0.7312664809175559,-6.409440317423359,12.758031036747864,0.5327724680682141,-11.12678168322165
9646,"['WM2NS', 'DGS3', 'USEPUINDXD_chg12']",5.381572376613215,0.7757035005481426,-4.115299777502374,12.758031036747864,0.5327724680682141,-11.12678168322165
9647,"['WM2NS', 'DGS3', 'WILL5000INDFC_chg12']",5.692528808077515,0.7660134859889942,-4.4108705239992005,12.758031036747864,0.5327724680682141,-11.12678168322165
9648,"['WM2NS', 'DGS3', 'DTB3_chg']",5.435160742314364,0.7760252535488665,-4.166236666568301,12.758031036747864,0.5327724680682141,-11.12678168322165
9649,"['WM2NS', 'DGS3', 'UMCSENT_chg']",5.2972047927984995,0.7703808919855333,-4.035106582555989,12.758031036747864,0.5327724680682141,-11.12678168322165
9650,"['WM2NS', 'DGS3', 'TEDRATE_chg']",5.406836287805489,0.7756734374834612,-4.1393136660570065,12.758031036747864,0.5327724680682141,-11.12678168322165
9651,"['WM2NS', 'DGS3', 'BAAFF_chg']",5.430572368439218,0.7747442006536437,-4.161875318950897,12.758031036747864,0.5327724680682141,-11.12678168322165
9652,"['WM2NS', 'DGS3', 'TCU_chg']",5.2624264522542745,0.7775615460171708,-4.002049025173524,12.758031036747864,0.5327724680682141,-11.12678168322165
9653,"['WM2NS', 'DGS3', 'AHETPI_chg']",5.091604421083012,0.7203543466537206,-3.839679026799039,12.758031036747864,0.5327724680682141,-11.12678168322165
9654,"['WM2NS', 'DGS3', 'AWHNONAG_chg']",5.37699720111321,0.7761006162677645,-4.110950975223153,12.758031036747864,0.5327724680682141,-11.12678168322165
9655,"['WM2NS', 'DGS3', 'PPIACO_chg']",5.321222293074486,0.7739653509164334,-4.057935730845775,12.758031036747864,0.5327724680682141,-11.12678168322165
9656,"['WM2NS', 'DGS3', 'DFF_chg']",5.35713704125916,0.7790649743131927,-4.092073468023944,12.758031036747864,0.5327724680682141,-11.12678168322165
9657,"['WM2NS', 'DGS3', 'MICH_chg']",5.421477601806586,0.7763293938277093,-4.153230548523854,12.758031036747864,0.5327724680682141,-11.12678168322165
9658,"['WM2NS', 'DGS3', 'VIXCLS_chg']",5.358299283654933,0.7744718098933411,-4.093178204307773,12.758031036747864,0.5327724680682141,-11.12678168322165
9659,"['WM2NS', 'DGS3', 'WILL5000INDFC_chg']",5.404030769267572,0.7755716396997776,-4.1366469606132314,12.758031036747864,0.5327724680682141,-11.12678168322165
9660,"['WM2NS', 'DGS3', 'DGS3_chg']",5.375664033448441,0.7907188934933788,-4.109683770811186,12.758031036747864,0.5327724680682141,-11.12678168322165
9661,"['WM2NS', 'DGS3', 'DEXCHUS_chg']",5.46794831295937,0.7747145610457831,-4.19740195453397,12.758031036747864,0.5327724680682141,-11.12678168322165
9662,"['WM2NS', 'DGS3', 'DEXJPUS_chg']",5.397533340634411,0.7759294084635541,-4.130471015570481,12.758031036747864,0.5327724680682141,-11.12678168322165
9663,"['WM2NS', 'DEXCHUS', 'DEXJPUS']",20.59282960370453,-0.3188602763571168,-18.573925484630713,12.758031036747864,0.5327724680682141,-11.12678168322165
9664,"['WM2NS', 'DEXCHUS', 'GDP']",471.64503740090953,-0.27989100958539287,-447.3087072026516,12.758031036747864,0.5327724680682141,-11.12678168322165
9665,"['WM2NS', 'DEXCHUS', 'PCEND_chg12']",23.509064163895523,-0.4287413777942165,-21.34586887829695,12.758031036747864,0.5327724680682141,-11.12678168322165
9666,"['WM2NS', 'DEXCHUS', 'PCEDG_chg12']",40.14386067221662,-0.3696147352266419,-37.15759915393121,12.758031036747864,0.5327724680682141,-11.12678168322165
9667,"['WM2NS', 'DEXCHUS', 'UNRATE_chg12']",19.770603794297152,-0.2525028729882255,-17.7923822467852,12.758031036747864,0.5327724680682141,-11.12678168322165
9668,"['WM2NS', 'DEXCHUS', 'PCE_chg12']",14.483186916625568,-0.3454398811825987,-12.766579287142191,12.758031036747864,0.5327724680682141,-11.12678168322165
9669,"['WM2NS', 'DEXCHUS', 'WM2NS_chg12']",35.45751731817912,-0.5335980138116598,-32.70312944905769,12.758031036747864,0.5327724680682141,-11.12678168322165
9670,"['WM2NS', 'DEXCHUS', 'GDP_chg12']",10.263079237209835,-0.2128584110733343,-8.755276574321153,12.758031036747864,0.5327724680682141,-11.12678168322165
9671,"['WM2NS', 'DEXCHUS', 'USEPUINDXD_chg12']",33.61675502713242,-0.39793630919564,-30.953445475885566,12.758031036747864,0.5327724680682141,-11.12678168322165
9672,"['WM2NS', 'DEXCHUS', 'WILL5000INDFC_chg12']",27.941179957679072,-0.42851323098594013,-25.5586898434725,12.758031036747864,0.5327724680682141,-11.12678168322165
9673,"['WM2NS', 'DEXCHUS', 'DTB3_chg']",32.70058863803818,-0.3954628439281393,-30.082609705534328,12.758031036747864,0.5327724680682141,-11.12678168322165
9674,"['WM2NS', 'DEXCHUS', 'UMCSENT_chg']",33.3691555424265,-0.40187673556549064,-30.718096863920422,12.758031036747864,0.5327724680682141,-11.12678168322165
9675,"['WM2NS', 'DEXCHUS', 'TEDRATE_chg']",33.104245976075276,-0.3991964400906268,-30.46629464869732,12.758031036747864,0.5327724680682141,-11.12678168322165
9676,"['WM2NS', 'DEXCHUS', 'BAAFF_chg']",32.928413257193945,-0.39759116927793353,-30.29916188436249,12.758031036747864,0.5327724680682141,-11.12678168322165
9677,"['WM2NS', 'DEXCHUS', 'TCU_chg']",33.597957119650495,-0.3921159598412587,-30.935577662311662,12.758031036747864,0.5327724680682141,-11.12678168322165
9678,"['WM2NS', 'DEXCHUS', 'AHETPI_chg']",30.023655048723246,-0.3556644493522336,-27.538127008745082,12.758031036747864,0.5327724680682141,-11.12678168322165
9679,"['WM2NS', 'DEXCHUS', 'AWHNONAG_chg']",33.13009583813414,-0.39613078938569635,-30.490865496097385,12.758031036747864,0.5327724680682141,-11.12678168322165
9680,"['WM2NS', 'DEXCHUS', 'PPIACO_chg']",33.50453220160855,-0.41199497299307386,-30.846775277241093,12.758031036747864,0.5327724680682141,-11.12678168322165
9681,"['WM2NS', 'DEXCHUS', 'DFF_chg']",33.117528090102034,-0.3960396689150077,-30.47891958248453,12.758031036747864,0.5327724680682141,-11.12678168322165
9682,"['WM2NS', 'DEXCHUS', 'MICH_chg']",32.978907528163205,-0.39602687502799977,-30.3471577701331,12.758031036747864,0.5327724680682141,-11.12678168322165
9683,"['WM2NS', 'DEXCHUS', 'VIXCLS_chg']",33.086451489637135,-0.39817995652696286,-30.449380608311397,12.758031036747864,0.5327724680682141,-11.12678168322165
9684,"['WM2NS', 'DEXCHUS', 'WILL5000INDFC_chg']",33.187208680777125,-0.3970272624982194,-30.54515247596479,12.758031036747864,0.5327724680682141,-11.12678168322165
9685,"['WM2NS', 'DEXCHUS', 'DGS3_chg']",33.67431257534321,-0.3915610000209053,-31.00815515791748,12.758031036747864,0.5327724680682141,-11.12678168322165
9686,"['WM2NS', 'DEXCHUS', 'DEXCHUS_chg']",33.552265387536146,-0.39782076385864956,-30.892146692557557,12.758031036747864,0.5327724680682141,-11.12678168322165
9687,"['WM2NS', 'DEXCHUS', 'DEXJPUS_chg']",32.377904735269134,-0.40102880873276936,-29.775891746446526,12.758031036747864,0.5327724680682141,-11.12678168322165
9688,"['WM2NS', 'DEXJPUS', 'GDP']",159.57321672440366,-0.26770453345104755,-150.6777593762253,12.758031036747864,0.5327724680682141,-11.12678168322165
9689,"['WM2NS', 'DEXJPUS', 'PCEND_chg12']",14.743170393419842,-0.37250246349334065,-13.013699148760958,12.758031036747864,0.5327724680682141,-11.12678168322165
9690,"['WM2NS', 'DEXJPUS', 'PCEDG_chg12']",19.871726620454577,-0.340604653440952,-17.888501658351867,12.758031036747864,0.5327724680682141,-11.12678168322165
9691,"['WM2NS', 'DEXJPUS', 'UNRATE_chg12']",10.789361148928478,-0.08559717672025187,-9.255518800481104,12.758031036747864,0.5327724680682141,-11.12678168322165
9692,"['WM2NS', 'DEXJPUS', 'PCE_chg12']",9.172557067290802,-0.23684071105047433,-7.718711900882928,12.758031036747864,0.5327724680682141,-11.12678168322165
9693,"['WM2NS', 'DEXJPUS', 'WM2NS_chg12']",22.25321496284357,-0.4287314523321349,-20.152157321683003,12.758031036747864,0.5327724680682141,-11.12678168322165
9694,"['WM2NS', 'DEXJPUS', 'GDP_chg12']",6.718735474515847,-0.07309495190620653,-5.386301934215972,12.758031036747864,0.5327724680682141,-11.12678168322165
9695,"['WM2NS', 'DEXJPUS', 'USEPUINDXD_chg12']",20.093385426369323,-0.344458136759035,-18.099193099668263,12.758031036747864,0.5327724680682141,-11.12678168322165
9696,"['WM2NS', 'DEXJPUS', 'WILL5000INDFC_chg12']",14.227948181365994,-0.38138875684503165,-12.523969403949474,12.758031036747864,0.5327724680682141,-11.12678168322165
9697,"['WM2NS', 'DEXJPUS', 'DTB3_chg']",19.639542065569216,-0.34052301725115836,-17.6678052672551,12.758031036747864,0.5327724680682141,-11.12678168322165
9698,"['WM2NS', 'DEXJPUS', 'UMCSENT_chg']",19.871924148529004,-0.3477889287587636,-17.888689413016202,12.758031036747864,0.5327724680682141,-11.12678168322165
9699,"['WM2NS', 'DEXJPUS', 'TEDRATE_chg']",19.80376105147643,-0.34407434890802746,-17.82389892971765,12.758031036747864,0.5327724680682141,-11.12678168322165
9700,"['WM2NS', 'DEXJPUS', 'BAAFF_chg']",19.72925627823321,-0.34167544951357814,-17.75308054740802,12.758031036747864,0.5327724680682141,-11.12678168322165
9701,"['WM2NS', 'DEXJPUS', 'TCU_chg']",20.106533481853432,-0.33773438668663186,-18.111690607940144,12.758031036747864,0.5327724680682141,-11.12678168322165
9702,"['WM2NS', 'DEXJPUS', 'AHETPI_chg']",20.574641622133424,-0.29578049794630995,-18.55663741869515,12.758031036747864,0.5327724680682141,-11.12678168322165
9703,"['WM2NS', 'DEXJPUS', 'AWHNONAG_chg']",19.770272374828604,-0.34027820504341655,-17.792067225483787,12.758031036747864,0.5327724680682141,-11.12678168322165
9704,"['WM2NS', 'DEXJPUS', 'PPIACO_chg']",19.92249702187823,-0.3628864988519348,-17.93676001203205,12.758031036747864,0.5327724680682141,-11.12678168322165
9705,"['WM2NS', 'DEXJPUS', 'DFF_chg']",19.745068283550083,-0.34142246588848923,-17.768110197038077,12.758031036747864,0.5327724680682141,-11.12678168322165
